[idKey],[TduCompanyName],[RepCompany],[Product],[kwh500],[kwh1000],[kwh2000],[Fees/Credits],[PrePaid],[TimeOfUse],[Fixed],[RateType],[Renewable],[TermValue],[CancelFee],[Website],[SpecialTerms],[TermsURL],[Promotion],[PromotionDesc],[FactsURL],[EnrollURL],[PrepaidURL],[EnrollPhone],[NewCustomer],[MinUsageFeesCredits],[Language],[Rating]
11681,ONCOR ELECTRIC DELIVERY COMPANY,CIRRO ENERGY,Smart Simple 12,0.094,0.09,0.089,,False,False,1.0,Fixed,10.0,12.0,150.00,https://www.cirroenergy.com,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/files/0901751880b58ee7.pdf,False,,https://www.cirroenergy.com/files/0901751882543f87.pdf,https://www.cirroenergy.com/signup/plans?tdsp_code=D0002&promo_code=WA198B&fromLP=ptc,,(844) 417-7180,True,False,English,3.0
11502,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY LLC,PTC Lean Green Infusion 12,0.118,0.055,0.098,"$4.95 fee if usage is under 500 kWh in a billing period. $60.00 bill credit per billing cycle if your usage is greater than 999 and less than 1,501 kWh in a billing period. $30.00 bill credit per billing cycle if your usage is greater than 1,500 and less than 2,001 kWh in a billing period.",False,False,1.0,Fixed,100.0,12.0,200.00,https://www.infuseenergy.com/,"Warning! This plan, like many others you will find on Power To Choose, includes a bill credit for reaching a usage threshold. Depending on your monthly usage levels, these types 
of plans may or may not provide you with the best pricing. Go to www.infuseenergy.com to see traditional plans, or contact Infuse Energy at 844-463-8732 and we can discuss your 
options with you. If you are comfortable with this structure, click the 'sign up' link to begin the enrollment process. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200514-183406-ONCORD-PTC Lean Green Infusion 12 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1004021&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,True,True,English,4.0
11520,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY LLC,PTC Infusion Flex,0.09,0.086,0.085,$4.95 fee if usage is under 500 kWh in a billing period.,False,False,0.0,Variable,19.0,1.0,0.00,https://www.infuseenergy.com/,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200511-145646-ONCORD-PTC Infusion Flex (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=999077&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,True,True,English,4.0
11533,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY LLC,PTC Lean Green Infusion 24,0.119,0.055,0.099,"$4.95 fee if usage is under 500 kWh in a billing period. $60.00 bill credit per billing cycle if your usage is greater than 999 and less than 1,501 kWh in a billing period. $30.00 bill credit per billing cycle if your usage is greater than 1,500 and less than 2,001 kWh in a billing period.",False,False,1.0,Fixed,100.0,24.0,300.00,https://www.infuseenergy.com/,"Warning! This plan, like many others you will find on Power To Choose, includes a bill credit for reaching a usage threshold. Depending on your monthly usage levels, these types 
of plans may or may not provide you with the best pricing. Go to www.infuseenergy.com to see traditional plans, or contact Infuse Energy at 844-463-8732 and we can discuss your 
options with you. If you are comfortable with this structure, click the 'sign up' link to begin the enrollment process. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200514-183406-ONCORD-PTC Lean Green Infusion 24 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1004026&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,True,True,English,4.0
11535,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY LLC,PTC Green Infusion Flex,0.091,0.087,0.086,$4.95 fee if usage is under 500 kWh in a billing period.,False,False,0.0,Variable,100.0,1.0,0.00,https://www.infuseenergy.com/,"100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200511-145646-ONCORD-PTC Green Infusion Flex (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=999072&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,True,True,English,4.0
16459,ONCOR ELECTRIC DELIVERY COMPANY,AMBIT ENERGY,Ambit Green Texas Flex,0.181,0.173,0.169,,False,False,0.0,Variable,100.0,1.0,0.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1662_283_1/EN,http://www.ambitenergy.com,,(877) 282-6248,False,False,English,3.0
16515,ONCOR ELECTRIC DELIVERY COMPANY,CHAMPION ENERGY SERVICES LLC,Champ Saver-12,0.106,0.102,0.101,,False,False,1.0,Fixed,16.0,12.0,150.00,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl12,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2402&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,False,False,English,5.0
16517,ONCOR ELECTRIC DELIVERY COMPANY,CHAMPION ENERGY SERVICES LLC,Champ Saver-24,0.103,0.099,0.097,,False,False,1.0,Fixed,16.0,24.0,250.00,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl24,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2407&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,False,False,English,5.0
16441,ONCOR ELECTRIC DELIVERY COMPANY,AMBIT ENERGY,Lone Star Flex,0.179,0.171,0.167,,False,False,0.0,Variable,15.0,1.0,0.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1654_283_1/EN,http://www.ambitenergy.com,,(877) 282-6248,False,False,English,3.0
16146,ONCOR ELECTRIC DELIVERY COMPANY,Express Energy,Quick 12 🏃,0.138,0.069,0.119,Tiered Plan,False,False,1.0,Fixed,6.0,12.0,20 per month remaining,https://www.myexpressenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=ONCOR_12&utm_campaign=affiliate&promocode=ee_ptc&utm_content=quick,"No Frills. Low Bills. Fixed price for 12 months, low bills and low cancellation fee. Easy 24/7 access to your account Online.",https://www.myexpressenergy.com/Docs/TOSA_ExpressEnergy.pdf,False,,https://www.myexpressenergy.com/viewpdf.aspx/?Docs/efl_quikva12haa_o.pdf,https://www.myexpressenergy.com/personalized-plans-and-rates?utm_source=ptc&utm_medium=ONCOR_12&utm_campaign=affiliate&promocode=ee_ptc&utm_content=quick,,(844) 361-2075,True,True,English,2.0
16425,ONCOR ELECTRIC DELIVERY COMPANY,AMBIT ENERGY,Lone Star Classic 12,0.141,0.128,0.121,,False,False,1.0,Fixed,15.0,12.0,199.00,http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C,A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1660_283_1/EN,http://www.ambitenergy.com,,(877) 282-6248,False,False,English,3.0
15984,ONCOR ELECTRIC DELIVERY COMPANY,BRILLIANT ENERGY LLC,Simple Plan (Web Enrollment Only),0.089,0.085,0.084,,False,False,1.0,Fixed,6.0,3.0,0.00,http://www.brilliantenergy.com/,"No discounts or promotions of any kind may be used in connection with enrolling for or renewing service under this Product, including (without limitation) seasonal promotions (e.g. Winter50, Spring50, Summer50, Fall50, etc.), referral promotions (e.g. Referral50, etc.), or any other advertised promotions of any kind (e.g. Renew50, Doggy50, OutSmart50, Brilliant50, Wild50, K9Angels50, etc.), and by enrolling for service under this Product you agree that you are not eligible to participate in REP’s referral program. For other key terms and questions, see your Terms of Service or contact REP.",https://api.brilliantenergy.com/Agreements/GetResidentialDocument?documentType=tossp&language=english,False,,https://api.brilliantenergy.com/Agreements/GetResidentialDocument?productToken=daac994a-e959-4d39-b74a-8fba23f1c23b&documentType=efl&language=english,https://enrollments.brilliantenergy.com/residential/getoffers/txued/ptc,,(877) 789-8801,True,False,English,5.0
15951,ONCOR ELECTRIC DELIVERY COMPANY,YEP,YEP Saver Month to Month Autopay E-Plan,0.096,0.089,0.086,,False,False,0.0,Variable,16.0,1.0,0.00,http://www.yeptexas.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in YEP’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUPROMOPTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUPROMOPTC&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,True,False,English,4.0
13004,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,18 Month Spirit Of Texas Fixed Rate AutoPay E-Plan,0.105,0.098,0.095,,False,False,1.0,Fixed,16.0,18.0,175.00,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUF18PTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUF18PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,False,False,English,4.0
15953,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Texas Saver Month to Month Autopay E-Plan,0.096,0.089,0.086,,False,False,0.0,Variable,16.0,1.0,0.00,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUPROMOPTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUPROMOPTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,True,False,English,4.0
13326,ONCOR ELECTRIC DELIVERY COMPANY,MIDAMERICAN ENERGY SERVICES LLC,Fixed Generation Supply,0.103,0.099,0.098,,False,False,1.0,Fixed,10.0,12.0,20.00 per month left in term,http://www.midamericanenergyservices.com,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2940&planId=5838&typeId=3,False,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2940&planId=5838&typeId=1,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2940,,(800) 342-3346,False,False,English,5.0
13329,ONCOR ELECTRIC DELIVERY COMPANY,MIDAMERICAN ENERGY SERVICES LLC,Fixed Generation Supply,0.102,0.099,0.097,,False,False,1.0,Fixed,10.0,24.0,20.00 per month left in term,http://www.midamericanenergyservices.com,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2940&planId=5839&typeId=3,False,,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2940&planId=5839&typeId=1,https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2940,,(800) 342-3346,False,False,English,5.0
13142,ONCOR ELECTRIC DELIVERY COMPANY,THINK ENERGY,THINK SIMPLE 12 Power to Choose ONLINE EXCLUSIVE,0.099,0.095,0.093,,False,False,1.0,Fixed,6.0,12.0,150.00,https://www.mythinkenergy.com/,THINK SIMPLE 12 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=ONCOR&term=12&ZipCode=78701&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,2.0
13144,ONCOR ELECTRIC DELIVERY COMPANY,THINK ENERGY,THINK SIMPLE 24 Power to Choose ONLINE EXCLUSIVE,0.097,0.093,0.091,,False,False,1.0,Fixed,6.0,24.0,175.00,https://www.mythinkenergy.com/,THINK SIMPLE 24 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=ONCOR&term=24&ZipCode=78748&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,2.0
13018,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Texas Saver Fixed Rate Autopay E-Plan,0.1,0.093,0.09,,False,False,1.0,Fixed,16.0,36.0,175.00,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUF36PTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUF36PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,False,False,English,4.0
13010,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Texas Saver Fixed Rate Autopay E-Plan,0.1,0.093,0.09,,False,False,1.0,Fixed,16.0,24.0,175.00,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUF24PTC&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUF24PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,False,False,English,4.0
11374,ONCOR ELECTRIC DELIVERY COMPANY,TRIEAGLE ENERGY LP,Eagle 24,0.102,0.097,0.094,,False,False,1.0,Fixed,6.0,24.0,20.00 per month left in term,http://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas. Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-ONC-24mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
11375,ONCOR ELECTRIC DELIVERY COMPANY,TRIEAGLE ENERGY LP,Eagle 24,0.102,0.097,0.094,,False,False,1.0,Fixed,6.0,24.0,20.00 per month left in term,http://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas. Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-ONCSOUTH-24mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
11118,ONCOR ELECTRIC DELIVERY COMPANY,TXU ENERGY,Saver's Deal 12,0.152,0.139,0.099,"A $30 bill credit will be applied for each billing cycle in which usage is 1,200 kWh or more.",False,False,1.0,Fixed,6.0,12.0,150.00,http://www.txu.com/ptc/saversdeal12,Get a great low rate that doesn’t change with the seasons and guaranteed price protection for 12 months. TXU Energy Saver's Deal 12SM is a fixed rate plan that has a minimum term of 12 months and an early cancellation fee of $150. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details. This is an online only offer available to new customers.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=ONX30SAVDL12AS&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_ONCOR,http://www.txu.com/ptc/saversdeal12,,(855) 847-6135,True,True,English,5.0
8596,ONCOR ELECTRIC DELIVERY COMPANY,TRIEAGLE ENERGY LP,Green Eagle 12,0.105,0.1,0.097,,False,False,1.0,Fixed,100.0,12.0,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-ONC-G-12mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
9103,ONCOR ELECTRIC DELIVERY COMPANY,CHAMPION ENERGY SERVICES LLC,Green Energy-12,0.11,0.106,0.105,,False,False,1.0,Fixed,100.0,12.0,150.00,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptclge12,"100% wind power generation. Lock in a fixed rate by calling 877.653.5090. 24/7 Customer Care based in Texas. Weekly usage reports, free payment options, and Connect-A-Friend Referral program. Champion Energy ranks “Highest in Customer Satisfaction with Retail Electric Service in Texas” according to the J.D. Power 2015 Texas Residential Retail Electric Service Satisfaction Study and is A+ Rated with the BBB.",https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,False,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2400&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,False,False,English,5.0
9581,ONCOR ELECTRIC DELIVERY COMPANY,4CHANGE ENERGY,Planet Saver 12,0.096,0.092,0.091,"
",False,False,1.0,Fixed,100.0,12.0,20 per month remaining,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=ONCOR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_ONCOR&productcode=plasvb12hab_o&utm_content=planetsaver,,https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf,False,,https://www.4changeenergy.com/Docs/efl_plasvb12hab_o.pdf,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=ONCOR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_ONCOR&productcode=plasvb12hab_o&utm_content=planetsaver,,(844) 840-1066,True,False,English,2.0
4117,ONCOR ELECTRIC DELIVERY COMPANY,YEP,Your Energy Plan Fixed Rate Autopay E-Plan,0.117,0.093,0.091,"$9.95 for usage less than 1,000 kWh",False,False,1.0,Fixed,16.0,36.0,175.00,http://www.yeptexas.com/,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF36&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF36&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,False,True,English,4.0
4127,ONCOR ELECTRIC DELIVERY COMPANY,YEP,Operation USO Support Our Troops Month to Month AutoPay E-Plan,0.115,0.091,0.089,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,16.0,1.0,0.00,http://www.yeptexas.com/,"YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUUSOPROMO&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUUSOPROMO&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,True,True,English,4.0
2859,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Plant-A-Tree Month to Month AutoPay E-Plan,0.114,0.09,0.088,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,16.0,1.0,0.00,http://www.southwestpl.com/Sitepage.aspx?cd=SP108," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUPROMOTREE&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUPROMOTREE&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,True,True,English,4.0
3200,ONCOR ELECTRIC DELIVERY COMPANY,TRIEAGLE ENERGY LP,Eagle 36,0.101,0.096,0.093,,False,False,1.0,Fixed,6.0,36.0,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-ONC-36mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
3060,ONCOR ELECTRIC DELIVERY COMPANY,TRIEAGLE ENERGY LP,Eagle 12,0.102,0.097,0.094,,False,False,1.0,Fixed,6.0,12.0,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-ONC-12mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
2026,ONCOR ELECTRIC DELIVERY COMPANY,YEP,Your Energy Plan Fixed Rate Autopay E-Plan,0.117,0.093,0.091,"$9.95 for usage less than 1,000 kWh",False,False,1.0,Fixed,16.0,24.0,175.00,http://www.yeptexas.com/,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF24&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF24&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,False,True,English,4.0
2016,ONCOR ELECTRIC DELIVERY COMPANY,YEP,18 Month Fixed Rate Autopay E-Plan,0.122,0.098,0.096,"$9.95 for usage less than 1,000 kWh",False,False,1.0,Fixed,16.0,18.0,175.00,http://www.yeptexas.com/,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF18&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF18&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,False,True,English,4.0
1882,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Renewable Healthy Heart of Texas Month to Month AutoPay E-Plan,0.114,0.09,0.088,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,100.0,1.0,0.00,http://www.southwestpl.com/,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUPROMOGREEN&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUPROMOGREEN&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,True,True,English,4.0
1823,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Texas Independence Month to Month AutoPay E-Plan,0.112,0.088,0.086,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,16.0,1.0,0.00,http://www.southwestpl.com/,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUPROMO&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUPROMO&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,True,True,English,4.0
