[idKey],[TduCompanyName],[RepCompany],[Product],[kwh500],[kwh1000],[kwh2000],[Fees/Credits],[PrePaid],[TimeOfUse],[Fixed],[RateType],[Renewable],[TermValue],[CancelFee],[Website],[SpecialTerms],[TermsURL],[Promotion],[PromotionDesc],[FactsURL],[EnrollURL],[PrepaidURL],[EnrollPhone],[NewCustomer],[MinUsageFeesCredits],[Language],[Rating]
252,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,YEP,No Long Term Commitment AutoPay E-Plan,0.124,0.098,0.096,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,0,Variable,16,1,$0.00 ,http://www.yeptexas.com,No Special Terms,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPPROMO&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPPROMO&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,TRUE,TRUE,English,4
619,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,NEC Co-op Energy,Residential Electricity... Plain and simple.,0.14,0.127,0.121,,FALSE,FALSE,0,Variable,8,0,0,www.NECCoopEnergy.com,"$15 cooperative membership fee. By joining the co-op you are becoming an owner of NEC Co-op Energy. Our rate is honest and all-inclusive. We never have hidden fees or gimmicks. Being a cooperative means we do not work for profit. Instead we pass on the savings to you! Throughout the year, you may receive money back through Capital Credits or PowerPerks on your bill.",https://neccoopenergy.com/wp-content/uploads/NECcoopEnergy-Residential-IOU-VariableProduct-TOS-ENG-rev06172019.pdf,FALSE,,https://neccoopenergy.com/residential-service/residential-prices/centerpoint-residential-prices-fact-sheet/,https://neccoopenergy.com/join-us/,,(855) 632-7348,FALSE,FALSE,English,5
974,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,YEP,9 Month Fixed Rate Autopay E-Plan,0.141,0.115,0.113,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,1,Fixed,16,9,175,http://www.yeptexas.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPF9&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPF9&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,FALSE,TRUE,English,4
1824,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,SOUTHWEST POWER & LIGHT,Texas Independence Month to Month AutoPay E-Plan,0.123,0.097,0.095,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,0,Variable,16,1,0,http://www.southwestpl.com/,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPPROMO&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPPROMO&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,TRUE,TRUE,English,4
1878,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,YEP,Green Earth 100% Renewable AutoPay E-Plan with Flexible Term,0.129,0.103,0.101,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,0,Variable,100,1,0,http://www.yeptexas.com/,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPPROMOGREEN&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPPROMOGREEN&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,TRUE,TRUE,English,4
1883,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,SOUTHWEST POWER & LIGHT,Renewable Healthy Heart of Texas Month to Month AutoPay E-Plan,0.128,0.102,0.1,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,0,Variable,100,1,0,http://www.southwestpl.com/,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPPROMOGREEN&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPPROMOGREEN&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,TRUE,TRUE,English,4
2017,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,YEP,18 Month Fixed Rate Autopay E-Plan,0.127,0.101,0.099,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,1,Fixed,16,18,175,http://www.yeptexas.com/,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPF18&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPF18&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,FALSE,TRUE,English,4
2027,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,YEP,Your Energy Plan Fixed Rate Autopay E-Plan,0.122,0.096,0.094,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,1,Fixed,16,24,175,http://www.yeptexas.com/,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPF24&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPF24&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,FALSE,TRUE,English,4
3057,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TRIEAGLE ENERGY LP,Eagle 12,0.108,0.103,0.1,,FALSE,FALSE,1,Fixed,6,12,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,FALSE,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CNP-12mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,FALSE,FALSE,English,2
3085,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TRIEAGLE ENERGY LP,Green Eagle 12,0.11,0.105,0.102,,FALSE,FALSE,1,Fixed,100,12,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,FALSE,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CNP-G-12mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,FALSE,FALSE,English,2
3199,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TRIEAGLE ENERGY LP,Eagle 36,0.107,0.102,0.099,,FALSE,FALSE,1,Fixed,6,36,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,FALSE,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CNP-36mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,FALSE,FALSE,English,2
2860,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,SOUTHWEST POWER & LIGHT,Plant-A-Tree Month to Month AutoPay E-Plan,0.125,0.099,0.097,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,0,Variable,16,1,0,http://www.southwestpl.com/Sitepage.aspx?cd=SP108," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPPROMOTREE&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPPROMOTREE&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,TRUE,TRUE,English,4
4118,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,YEP,Your Energy Plan Fixed Rate Autopay E-Plan,0.121,0.095,0.093,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,1,Fixed,16,36,175,http://www.yeptexas.com/,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPF36&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPF36&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,FALSE,TRUE,English,4
4128,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,YEP,Operation USO Support Our Troops Month to Month AutoPay E-Plan,0.126,0.1,0.098,"$9.95 for usage less than 1,000 kWh",FALSE,FALSE,0,Variable,16,1,0,http://www.yeptexas.com/,"YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPUSOPROMO&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPUSOPROMO&lang=en,https://enroll.yepenergy.com,,(866) 937-5937,TRUE,TRUE,English,4
9628,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,4CHANGE ENERGY,Power Saver 24,0.098,0.093,0.091,,FALSE,FALSE,1,Fixed,6,24,20 per month remaining,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_24&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=powsvb24hab_c&utm_content=powersaver,,https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf,FALSE,,https://www.4changeenergy.com/Docs/efl_powsvb24hab_c.pdf,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_24&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=powsvb24hab_c&utm_content=powersaver,,(844) 840-1066,TRUE,FALSE,English,2
9721,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,4CHANGE ENERGY,Planet Saver 12,0.101,0.096,0.094,"
",FALSE,FALSE,1,Fixed,100,12,20 per month remaining,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=plasvb12hab_c&utm_content=planetsaver,,https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf,FALSE,,https://www.4changeenergy.com/Docs/efl_plasvb12hab_c.pdf,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=plasvb12hab_c&utm_content=planetsaver,,(844) 840-1066,TRUE,FALSE,English,2
10615,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,CHAMPION ENERGY SERVICES LLC,Free Weekends-12,0.116,0.11,0.108,,FALSE,TRUE,1,Fixed,16,12,150,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptclfw12,"Free electricity during the weekends (all day Saturday and Sunday, from 12 midnight Friday night to 11:59pm Sunday night).Lock in a fixed rate by calling 877.653.5090. 24/7 Customer Care based in Texas. Weekly usage reports, free payment options, and Connect-A-Friend Referral program. Champion Energy ranks “Highest in Customer Satisfaction with Retail Electric Service in Texas” according to the J.D. Power 2015 Texas Residential Retail Electric Service Satisfaction Study and is A+ Rated with the BBB.winner of the 2013 Pinnacle Award.",https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,FALSE,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2388&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,FALSE,FALSE,English,5
11117,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TXU ENERGY,Saver's Deal 12,0.166,0.151,0.109,"A $30 bill credit will be applied for each billing cycle in which usage is 1,200 kWh or more.",FALSE,FALSE,1,Fixed,6,12,150,http://www.txu.com/ptc/saversdeal12,Get a great low rate that doesn’t change with the seasons and guaranteed price protection for 12 months. TXU Energy Saver's Deal 12SM is a fixed rate plan that has a minimum term of 12 months and an early cancellation fee of $150. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details. This is an online only offer available to new customers.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,FALSE,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPX30SAVDL12AZ&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP,http://www.txu.com/ptc/saversdeal12,,(855) 847-6135,TRUE,TRUE,English,5
11373,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TRIEAGLE ENERGY LP,Eagle 24,0.108,0.103,0.1,,FALSE,FALSE,1,Fixed,6,24,20.00 per month left in term,http://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas. Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,FALSE,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CNP-24mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,FALSE,FALSE,English,2
11512,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFUSE ENERGY LLC,PTC Green Infusion Flex,0.099,0.095,0.093,$4.95 fee if usage is under 500 kWh in a billing period.,FALSE,FALSE,0,Variable,100,1,0,https://www.infuseenergy.com/,"100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,FALSE,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200511-145646-CENTERPT-PTC Green Infusion Flex (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=999071&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,TRUE,TRUE,English,4
11513,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFUSE ENERGY LLC,PTC Infusion Flex,0.098,0.094,0.092,$4.95 fee if usage is under 500 kWh in a billing period.,FALSE,FALSE,0,Variable,19,1,0,https://www.infuseenergy.com/,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,FALSE,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200511-145646-CENTERPT-PTC Infusion Flex (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=999076&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,TRUE,TRUE,English,4
11501,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFUSE ENERGY LLC,PTC Lean Green Infusion 12,0.126,0.061,0.104,"$4.95 fee if usage is under 500 kWh in a billing period. $60.00 bill credit per billing cycle if your usage is greater than 999 and less than 1,501 kWh in a billing period. $30.00 bill credit per billing cycle if your usage is greater than 1,500 and less than 2,001 kWh in a billing period.",FALSE,FALSE,1,Fixed,100,12,200,https://www.infuseenergy.com/,"Warning! This plan, like many others you will find on Power To Choose, includes a bill credit for reaching a usage threshold. Depending on your monthly usage levels, these types 
of plans may or may not provide you with the best pricing. Go to www.infuseenergy.com to see traditional plans, or contact Infuse Energy at 844-463-8732 and we can discuss your 
options with you. If you are comfortable with this structure, click the 'sign up' link to begin the enrollment process. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,FALSE,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200514-183406-CENTERPT-PTC Lean Green Infusion 12 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1004020&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,TRUE,TRUE,English,4
11547,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFUSE ENERGY LLC,PTC Lean Green Infusion 24,0.125,0.061,0.103,"$4.95 fee if usage is under 500 kWh in a billing period. $60.00 bill credit per billing cycle if your usage is greater than 999 and less than 1,501 kWh in a billing period. $30.00 bill credit per billing cycle if your usage is greater than 1,500 and less than 2,001 kWh in a billing period.",FALSE,FALSE,1,Fixed,100,24,300,https://www.infuseenergy.com/,"Warning! This plan, like many others you will find on Power To Choose, includes a bill credit for reaching a usage threshold. Depending on your monthly usage levels, these types 
of plans may or may not provide you with the best pricing. Go to www.infuseenergy.com to see traditional plans, or contact Infuse Energy at 844-463-8732 and we can discuss your 
options with you. If you are comfortable with this structure, click the 'sign up' link to begin the enrollment process. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,FALSE,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200514-183406-CENTERPT-PTC Lean Green Infusion 24 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1004025&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,TRUE,TRUE,English,4
11569,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,CHAMPION ENERGY SERVICES LLC,Green Energy-24,0.119,0.113,0.11,,FALSE,FALSE,1,Fixed,100,24,250,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl18,,https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf,FALSE,,https://docs.championenergyservices.com/ExternalDocs?planname=PN2392&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,,(877) 653-5090,FALSE,FALSE,English,5
11680,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,CIRRO ENERGY,Smart Simple 12,0.1,0.095,0.093,,FALSE,FALSE,1,Fixed,10,12,150,https://www.cirroenergy.com,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/files/0901751880b58ee7.pdf,FALSE,,https://www.cirroenergy.com/files/090175188253ed06.pdf,https://www.cirroenergy.com/signup/plans?tdsp_code=D0001&promo_code=WA198B&fromLP=ptc,,(844) 417-7180,TRUE,FALSE,English,3
11675,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,CIRRO ENERGY,Smart Simple 36,0.1,0.095,0.093,,FALSE,FALSE,1,Fixed,12,36,250,https://www.cirroenergy.com,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/files/0901751880b58ee7.pdf,FALSE,,https://www.cirroenergy.com/files/090175188253ed08.pdf,https://www.cirroenergy.com/signup/plans?tdsp_code=D0001&promo_code=WA198B&fromLP=ptc,,(844) 417-7180,TRUE,FALSE,English,3
12243,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,VOLT ELECTRICITY PROVIDER LP,Signature Index Plan,0.096,0.091,0.088,,FALSE,TRUE,2,Indexed,19,1,0,http://voltep.com,Call us at 1-281-369-5900 for help signing up or signup online,http://voltep.com/terms_of_service.html,FALSE,,https://www.voltpower.net/pdf/701.12.8.19.cp.1.pdf,https://volt-enrollment-ep.azurewebsites.net/?V=2&Pid=701,,(281) 369-5900,FALSE,FALSE,English,1
12301,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFUSE ENERGY LLC,Keep It Simple Savings Green Flex,0.103,0.095,0.091,,FALSE,FALSE,0,Variable,100,1,0,https://www.infuseenergy.com/,"100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,FALSE,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200512-085117-CENTERPT-Keep It Simple Savings Green Flex (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=999679&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,TRUE,FALSE,English,4
12292,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFUSE ENERGY LLC,Keep It Simple Savings Flex,0.102,0.094,0.09,,FALSE,FALSE,0,Variable,19,1,0,https://www.infuseenergy.com/,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,FALSE,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200512-085117-CENTERPT-Keep It Simple Savings Flex (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=999684&promotion=NONE&valid=N&referral=&landingpage=ptc,,(844) 463-8732,TRUE,FALSE,English,4
12679,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,THINK ENERGY,THINK SIMPLE 12 Power to Choose ONLINE EXCLUSIVE,0.103,0.099,0.097,,FALSE,FALSE,1,Fixed,6,12,150,https://www.mythinkenergy.com/,THINK SIMPLE 12 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,FALSE,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=CPE&term=12&ZipCode=77007&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,TRUE,FALSE,English,2
12840,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,SOUTHWEST POWER & LIGHT,Texas Saver Fixed Rate Autopay E-Plan,0.103,0.094,0.09,,FALSE,FALSE,1,Fixed,16,12,175,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPF12PTC&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPF12PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,FALSE,FALSE,English,4
12995,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,SOUTHWEST POWER & LIGHT,9 Month Spirit Of Texas Fixed Rate AutoPay E-Plan,0.123,0.114,0.11,,FALSE,FALSE,1,Fixed,16,9,175,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPF9PTC&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPF9PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,FALSE,FALSE,English,4
13002,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,SOUTHWEST POWER & LIGHT,18 Month Spirit Of Texas Fixed Rate AutoPay E-Plan,0.11,0.101,0.097,,FALSE,FALSE,1,Fixed,16,18,175,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPF18PTC&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPF18PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,FALSE,FALSE,English,4
13009,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,SOUTHWEST POWER & LIGHT,Texas Saver Fixed Rate Autopay E-Plan,0.105,0.096,0.092,,FALSE,FALSE,1,Fixed,16,24,175,http://www.southwestpl.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPF24PTC&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPF24PTC&lang=en,https://enroll.southwestpl.com,,(866) 941-7975,FALSE,FALSE,English,4
