[idKey],[TduCompanyName],[RepCompany],[Product],[kwh500],[kwh1000],[kwh2000],[Fees/Credits],[PrePaid],[TimeOfUse],[Fixed],[RateType],[Renewable],[TermValue],[CancelFee],[Website],[SpecialTerms],[TermsURL],[Promotion],[PromotionDesc],[FactsURL],[EnrollURL],[PrepaidURL],[EnrollPhone],[NewCustomer],[MinUsageFeesCredits],[Language],[Rating]
18632,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,WINDROSE ENERGY,Windrose Saver 36,0.107,0.102,0.099,,False,False,1.0,Fixed,15.0,36.0,200.00,https://www.windroseenergy.com/,,https://signup.windroseenergy.com/Home/TOS?productId=89636,False,,https://signup.windroseenergy.com/Home/EFl?productId=94188,https://signup.windroseenergy.com/Home/index?ProductCode=RNR36001394,,(800) 483-1836,False,False,English,4.0
18954,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TXU ENERGY,Simple Value 12,0.142,0.127,0.119,,False,False,1.0,Fixed,6.0,12.0,150.00,http://www.txu.com/ptc/simplevalue12,Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXSIMVL1212AE&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP,http://www.txu.com/ptc/simplevalue12,,(855) 847-6135,True,False,English,5.0
18983,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TXU ENERGY,Solar Advantage 12,0.172,0.156,0.149,,False,False,1.0,Fixed,100.0,12.0,150.00,http://www.txu.com/ptc/SolarAdvantage12,Your actual average price per kWh for electricity service will depend on your usage as shown in the EFL. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXSOLAD1212AF&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP,http://www.txu.com/ptc/SolarAdvantage12,,(855) 847-6135,True,False,English,5.0
18860,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFINITE ENERGY,3 Month Simple Plan,0.083,0.077,0.075,,False,False,1.0,Fixed,4.0,3.0,50.00,https://www.infiniteenergy.com/texas/electricity/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Simple%20Plan&utm_term=3&utm_content=Website,"Call (877) 928-8766 to talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. Or sign up online at InfiniteEnergy.com.",https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=en_US,False,,https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=CenterPoint&rateDescriptor=3-Month%20Simple&promoCode=PTC,https://signup.infiniteenergy.com/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Simple%20Plan&utm_term=3&utm_content=Signup,,(877) 928-8766,False,False,English,4.0
18368,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,CIRRO ENERGY,Smart Simple 24,0.11,0.107,0.105,,False,False,1.0,Fixed,10.0,24.0,200.00,https://www.cirroenergy.com/signup/plans?tdsp_code=D0001&promo_code=WA198B&fromLP=ptc,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://signup.cirroenergy.com/files/0901751880b58ee7.pdf,False,,https://signup.cirroenergy.com/files/09017518822665b7.pdf,https://www.cirroenergy.com/signup/plans?tdsp_code=D0001&promo_code=WA198B&fromLP=ptc,,(844) 417-7180,True,False,English,3.0
18736,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,INFINITE ENERGY,36 Month Smart Plan,0.14,0.07,0.135,"Tier 1: 0 to 1,000 kWh will be billed at 0.0000¢ per kWh; and
Tier 2: 1,001 kWh and over will be billed at 20.0000¢ per kWh.",False,False,1.0,Fixed,4.0,36.0,300.00,https://www.infiniteenergy.com/texas/electricity/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Smart%20Plan&utm_term=36&utm_content=Website,,https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=en_US,False,,https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=CenterPoint&rateDescriptor=36-month%20Smart&promoCode=PTC,https://signup.infiniteenergy.com/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Smart%20Plan&utm_term=36&utm_content=Signup,,(877) 928-8766,False,True,English,4.0
18839,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,VOLT ELECTRICITY PROVIDER LP,Move In Promo 3,0.074,0.069,0.066,"
",False,False,1.0,Fixed,19.0,3.0,0.00,http://voltpower.net,Use our bill calculator at    VOLTPOWER.NET   to see charges bases on your usage.All PowertoChoose offers available to new customers with online enrollment.,http://voltep.com/terms_of_service.html,True,,https://Voltpower.net/pdf/NWP/946-cp-2.8.20.3.pdf,https://volt-enrollment-ep.azurewebsites.net/?V=3&Pid=946,,(281) 369-5900,True,False,English,1.0
18865,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,VETERAN ENERGY LLC,Basic 3 Month,0.085,0.079,0.077,,False,False,1.0,Fixed,4.0,3.0,50.00,https://www.veteranenergy.us,Join Veteran Energy and Support Our Heroes every time you turn on a light switch. Go to VeteranEnergy.us for details.,https://api.veteranenergy.us/enrollments/pdf/VE/terms-of-service?languagePreference=en_US,False,,https://api.veteranenergy.us/enrollments/pdf/electricity-facts-label?businessEntityAliasId=29&ldcName=centerpoint&rateDescriptor=Basic%203&promoCode=PTC,https://signup.veteranenergy.us/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Basic%20Plan&utm_term=3,,(855) 856-7613,False,False,English,4.0
19025,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,GEXA ENERGY,Gexa Choice Power 3,0.069,0.069,0.069,,False,False,1.0,Fixed,100.0,3.0,150.00,https://www.gexaenergy.com,|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://gexaapi.azure-api.net/docs/api/documents/get/type/ftos,False,,https://gexaapi.azure-api.net/docs/api/documents/get/type/EFL/id/5e39dd25c44b07004dbf5653,https://signup.gexaenergy.com/?tdu=957877905&pc=PTC_SelectPlus_Power3,,(866) 329-4392,True,False,English,2.0
19844,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,FIRST CHOICE POWER ,You Got This 3,0.09,0.084,0.082,,False,False,1.0,Fixed,15.0,3.0,135.00,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-3/msid/26550/pid/ygt3?utm_source=BD&utm_medium=PTC,"When you sign up for this plan, you get peace of mind that comes from knowing that your electricity rate won't change for the next 3 bills.  For new customers only.",https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFCRXXX1210_ENG_20200204.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-3/msid/26550/pid/ygt3?utm_source=BD&utm_medium=PTC,,(888) 676-9883,True,False,English,3.0
19870,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,V247 POWER CORPORATION,Icy Savings 18 Online Exclusive ,0.107,0.102,0.099,,False,False,1.0,Fixed,16.0,18.0,275.00,https://v247power.com/,"Our Icy Savings 18 plan is straightforward with no gimmicks. Just simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-02-19446FLEXCNP5.64418.pdf,https://v247power.com/products/?zip=77377&pcode=BRKGCNPPTC1,,(855) 888-9888,True,False,English,4.0
19902,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,RELIANT,Reliant PowerTracker,0.138,0.128,0.122,,False,False,2.0,Indexed,10.0,1.0,0.00,https://www.reliant.com,This offer is for new customers only enrolling in this plan online. Enroll through Power to Choose. Pricing for this plan changes on the 15th of every month. Please see EFL for more details.,https://www.reliant.com/files/0901751881a30018.pdf,False,,https://www.reliant.com/files/090175188224b6ba.pdf,https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers,,(855) 350-8650,True,False,English,5.0
20078,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,FIRST CHOICE POWER ,You Got This 6,0.115,0.104,0.099,,False,False,1.0,Fixed,15.0,6.0,135.00,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-6/msid/26550/pid/ygt6?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 6 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFCRXXX1211_ENG_20200204.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-6/msid/26550/pid/ygt6?utm_source=BD&utm_medium=PTC,,(888) 676-9883,True,False,English,3.0
20182,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PAYLESS POWER,SmarTricity Flex Choice - Prepaid Plan,0.171,0.143,0.128,,True,False,0.0,Variable,,1.0,0.00,https://paylesspower.com/?affiliate=487447,,https://paylesspower.com/files/TOS_2_Prepaid_English.pdf,False,,https://paylesspower.com/files/32_2_eng.pdf,https://paylesspower.com/?affiliate=487447,https://paylesspower.com/files/PrePaid_Disclosure_Statement_English.pdf,(855) 781-6967,False,False,English,3.0
20183,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PAYLESS POWER,SmarTricity Transparent 12 - Prepaid Plan,0.171,0.133,0.113,,True,False,1.0,Fixed,,12.0,40.00,https://paylesspower.com/?affiliate=487447,,https://paylesspower.com/files/TOS_2_Prepaid_English.pdf,False,,https://paylesspower.com/files/31_2_eng.pdf,https://paylesspower.com/?affiliate=487447,https://paylesspower.com/files/PrePaid_Disclosure_Statement_English.pdf,(855) 781-6967,False,False,English,3.0
20215,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,ENTRUST ENERGY INC,Entrust 3,0.094,0.083,0.078,,False,False,1.0,Fixed,15.0,3.0,150.00,http://www.entrustenergy.com,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.English_e973c1e4-049a-4da6-b753-cfc4981e97e2.pdf,False,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN2F03D0DG012_20200113_ENG_c1daa2f2-e432-4f76-b491-fc2ef65b72b0.pdf,http://www.entrustenergy.com/power-to-choose,,(800) 871-8100,True,False,English,1.0
20246,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,WINDROSE ENERGY,Windrose Saver 24,0.111,0.106,0.103,,False,False,1.0,Fixed,15.0,24.0,175.00,https://www.windroseenergy.com/,,https://signup.windroseenergy.com/Home/TOS?productId=89636,False,,https://signup.windroseenergy.com/Home/EFl?productId=89642,https://signup.windroseenergy.com/Home/index?ProductCode=RNR24001267,,(800) 483-1836,False,False,English,4.0
20470,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,ELIGO ENERGY TX LLC,3 Months Fixed,0.078,0.073,0.07,,False,False,1.0,Fixed,11.0,3.0,20 per month remaining,https://eligoenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaELIGO&process=enroll,"Fixed for 3 months, then continues on a month-to-month variable rate.",https://s3.amazonaws.com/public.eligoenergy.com/01282019/Centerpoint+TX+Electric+Residential+K+v1.1+(1.28.2019)+.pdf,False,,https://s3.amazonaws.com/public.eligoenergy.com/Updated+2.10.2019/CP3m_2.10.2029.pdf,https://eligoenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaELIGO&process=enroll,,(888) 576-9473,True,False,English,
20472,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,ELIGO ENERGY TX LLC,6 Months Fixed,0.12,0.115,0.112,,False,False,1.0,Fixed,11.0,6.0,20 per month remaining,https://eligoenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaELIGO&process=enroll,"Fixed for 6 months, then continues on a month-to-month variable rate.",https://s3.amazonaws.com/public.eligoenergy.com/01282019/Centerpoint+TX+Electric+Residential+K+v1.1+(1.28.2019)+.pdf,False,,https://s3.amazonaws.com/public.eligoenergy.com/Updated+2.10.2019/CP6m_2.10.2020.pdf,https://eligoenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaELIGO&process=enroll,,(888) 576-9473,False,False,English,
20474,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,ELIGO ENERGY TX LLC,12 Months Fixed,0.11,0.105,0.102,,False,False,1.0,Fixed,11.0,12.0,20 per month remaining,https://eligoenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaELIGO&process=enroll,"Fixed for 12 months, then continues on a month-to-month variable rate.",https://s3.amazonaws.com/public.eligoenergy.com/01282019/Centerpoint+TX+Electric+Residential+K+v1.1+(1.28.2019)+.pdf,False,,https://s3.amazonaws.com/public.eligoenergy.com/Updated+2.10.2019/CP12m_2.10.2020.pdf,https://eligoenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaELIGO&process=enroll,,(888) 576-9473,False,False,English,
20515,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,AP GAS & ELECTRIC (TX) LLC,TrueClassic 5,0.116,0.105,0.099,,False,False,1.0,Fixed,6.0,5.0,150.00,www.apge.com,Lock in a straightforward fixed rate plan that gives you price security for the next 5 months. Flexible. Affordable. Energy. That's APG&E!,https://enroll.apge.com/Offer/getDocument?documentId=105&offerCode=CTP_RES_5_FIXED_WEB_SRB,False,,https://enroll.apge.com/Offer/getDocument?documentId=106&offerCode=CTP_RES_5_FIXED_WEB_SRB,http://www.apge.com/lp/tx_p2c?utm_source=tx_p2c&utm_campaign=5_month&utm_medium=CTP&utm_rate=3.6,,(877) 544-4857,True,False,English,3.0
20516,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,AP GAS & ELECTRIC (TX) LLC,TrueClassic 4,0.101,0.09,0.084,,False,False,1.0,Fixed,6.0,4.0,150.00,www.apge.com,Lock in a straightforward fixed rate plan that gives you price security for the next 8 months. Flexible. Affordable. Energy. That's APG&E!,https://enroll.apge.com/Offer/getDocument?documentId=105&offerCode=CTP_RES_4_FIXED_WEB_SRB,False,,https://enroll.apge.com/Offer/getDocument?documentId=106&offerCode=CTP_RES_4_FIXED_WEB_SRB,http://www.apge.com/lp/tx_p2c?utm_source=tx_p2c&utm_campaign=6_month&utm_medium=CTP&utm_rate=3.2,,(877) 544-4857,True,False,English,3.0
20518,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,AP GAS & ELECTRIC (TX) LLC,TrueClassic Green 6,0.137,0.126,0.12,,False,False,1.0,Fixed,100.0,6.0,150.00,www.apge.com,Go Green with APG&E and lock in a straightforward fixed rate plan that gives you price security for the next 6 months. Flexible. Affordable. Energy. That's APG&E!,https://enroll.apge.com/Offer/getDocument?documentId=105&offerCode=CTP_RES_6_FIXED_WEB_GR_SRB,False,,https://enroll.apge.com/Offer/getDocument?documentId=106&offerCode=CTP_RES_6_FIXED_WEB_GR_SRB,http://www.apge.com/lp/tx_p2c?utm_source=tx_p2c&utm_campaign=6_month&utm_medium=CTP&utm_rate=4.2,,(877) 544-4857,True,False,English,3.0
20664,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PULSE POWER LLC,Texas Fixed 12 ,0.124,0.119,0.116,,False,False,1.0,Fixed,15.0,12.0,20/month remaining ,www.pulsepowertexas.com,Prepare for the brutal Texas summer with 12 months of secure prices!$4.95 flat fee per billing cycle.,https://www.pulsepowertexas.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.pulsepowertexas.com/EmailHTML/efl.aspx?RateID=442&BrandID=1&PromoCodeID=280,http://www.pulsepowertexas.com/enrollment?promocode=PTC,,(888) 785-7797,False,False,English,1.0
20666,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PULSE POWER LLC,Texas Fixed 24 ,0.121,0.116,0.113,,False,False,1.0,Fixed,15.0,24.0,20/month remaining ,www.pulsepowertexas.com,"Long-term, low maintenance and fixed price electricity for 2 years!$4.95 flat fee per billing cycle.",https://www.pulsepowertexas.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.pulsepowertexas.com/EmailHTML/efl.aspx?RateID=447&BrandID=1&PromoCodeID=280,http://www.pulsepowertexas.com/enrollment?promocode=PTC,,(888) 785-7797,False,False,English,1.0
20667,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PULSE POWER LLC,Texas Fixed 36 ,0.118,0.113,0.11,,False,False,1.0,Fixed,15.0,36.0,20/month remaining ,www.pulsepowertexas.com,Pulse Power's most popular plan! 36 months of price security! $4.95 flat fee per billing cycle.,https://www.pulsepowertexas.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.pulsepowertexas.com/EmailHTML/efl.aspx?RateID=452&BrandID=1&PromoCodeID=280,http://www.pulsepowertexas.com/enrollment?promocode=PTC,,(888) 785-7797,False,False,English,1.0
20668,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PULSE POWER LLC,Texas Green 12,0.127,0.122,0.119,,False,False,1.0,Fixed,100.0,12.0,20/month remaining ,www.pulsepowertexas.com,Reduce your carbon footprint with a 100% green power plan!$4.95 flat fee per billing cycle.,https://www.pulsepowertexas.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.pulsepowertexas.com/EmailHTML/efl.aspx?RateID=442&BrandID=1&PromoCodeID=280&ProductID=3,http://www.pulsepowertexas.com/enrollment?promocode=PTC,,(888) 785-7797,False,False,English,1.0
20670,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PULSE POWER LLC,Texas Green 36 ,0.121,0.116,0.113,,False,False,1.0,Fixed,100.0,36.0,20/month remaining ,www.pulsepowertexas.com,Meet your environmental goals with 100% renewable energy!$4.95 flat fee per billing cycle.,https://www.pulsepowertexas.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.pulsepowertexas.com/EmailHTML/efl.aspx?RateID=452&BrandID=1&PromoCodeID=280&ProductID=3&AccountNumber=&ZipCode=,http://www.pulsepowertexas.com/enrollment?promocode=PTC,,(888) 785-7797,False,False,English,1.0
20619,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,CONSTELLATION NEWENERGY INC,3 Month Texas Wind,0.076,0.07,0.068,,False,False,1.0,Fixed,100.0,3.0,50.00,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01HG6,False,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01UED,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html,,(855) 797-8465,True,False,English,2.0
20743,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,Energy to Go,Fixed To Go 12 ,0.127,0.122,0.119,,False,False,1.0,Fixed,15.0,12.0,20/month remaining ,https://myenergytogo.com/,Enjoy price security and no surprises for 12 months! $4.95 flat fee per billing cycle. ,https://myenergytogo.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.myenergytogo.com/EmailHTML/efl.aspx?RateID=492&BrandID=3&PromoCodeID=119,https://myenergytogo.com/enrollment?promocode=PTC,,(888) 853-5202,False,False,English,1.0
20744,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,Energy to Go,Fixed To Go 24,0.124,0.119,0.116,,False,False,1.0,Fixed,15.0,24.0,20/month remaining ,https://myenergytogo.com/,Keep it simple with fixed price electricity to match your lease. $4.95 flat fee per billing cycle.,https://myenergytogo.com/docs/default-source/enrollment-files/tos.pdf,False,,https://myenergytogo.com/EmailHTML/efl.aspx?RateID=495&BrandID=3&PromoCodeID=282,https://myenergytogo.com/enrollment?promocode=PTC,,(888) 853-5202,False,False,English,1.0
20745,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,Energy to Go,Green To Go 12 ,0.13,0.125,0.122,,False,False,1.0,Fixed,100.0,12.0,20/month remaining ,https://myenergytogo.com/,100% renewable energy - the environment thanks you! $4.95 flat fee per billing cycle. ,https://myenergytogo.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.myenergytogo.com/EmailHTML/efl.aspx?RateID=492&BrandID=3&PromoCodeID=119&ProductID=3&AccountNumber=&ZipCode=,https://myenergytogo.com/enrollment?promocode=PTC,,(888) 853-5202,False,False,English,1.0
20795,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,Lone Star Energy,Lone Star Fixed 12 ,0.122,0.117,0.114,,False,False,1.0,Fixed,15.0,12.0,20/month remaining ,https://lonestarenergytx.com/home,Enjoy peace of mind with a low rate guaranteed for one year!	 $4.95 flat fee per billing cycle.,https://lonestarenergytx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.lonestarenergytx.com/EmailHTML/efl.aspx?RateID=509&BrandID=2&PromoCodeID=121,https://lonestarenergytx.com/enrollment?promocode=PTC,,(888) 853-2882,False,False,English,1.0
20797,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,Lone Star Energy,Lone Star Fixed 36 ,0.117,0.112,0.109,,False,False,1.0,Fixed,15.0,36.0,20/month remaining ,https://lonestarenergytx.com/home,Secured prices and reliability for 36 months! $4.95 flat fee per billing cycle.,https://lonestarenergytx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://lonestarenergytx.com/EmailHTML/efl.aspx?RateID=516&BrandID=2&PromoCodeID=281,https://lonestarenergytx.com/enrollment?promocode=PTC,,(888) 853-2882,False,False,English,1.0
20798,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,Lone Star Energy,Lone Star Green 12 ,0.125,0.12,0.117,,False,False,1.0,Fixed,100.0,12.0,20/month remaining ,https://lonestarenergytx.com/home,No fossil fuels here! 100% renewable plan. $4.95 flat fee per billing cycle.,https://lonestarenergytx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.lonestarenergytx.com/EmailHTML/efl.aspx?RateID=509&BrandID=2&PromoCodeID=121&ProductID=3&AccountNumber=&ZipCode=,https://lonestarenergytx.com/enrollment?promocode=PTC,,(888) 853-2882,False,False,English,1.0
20799,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,Lone Star Energy,Lone Star Green 36 ,0.12,0.115,0.112,,False,False,1.0,Fixed,100.0,36.0,20/month remaining ,https://lonestarenergytx.com/home,No fossil fuels here! 100% renewable plan. $4.95 flat fee per billing cycle.,https://lonestarenergytx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.lonestarenergytx.com/EmailHTML/efl.aspx?RateID=516&BrandID=2&PromoCodeID=121&ProductID=3&AccountNumber=&ZipCode=,https://lonestarenergytx.com/enrollment?promocode=PTC,,(888) 853-2882,False,False,English,1.0
20855,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,New Power Texas,Free Power Weekends 12 ,0.123,0.118,0.115,,False,True,1.0,Fixed,15.0,12.0,20/month remaining ,https://www.newpowertx.com/,Weekend are made for FREE energy! ,https://www.newpowertx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.newpowertx.com/EmailHTML/efl.aspx?RateID=1118&BrandID=5&PromoCodeID=1525,https://www.newpowertx.com/enrollment?promocode=PTC4,,(888) 853-5747,False,False,English,1.0
20856,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,New Power Texas,Power of Credit 24 ,0.166,0.065,0.11,"You deserve the best - and that means taking all the credit! When you hit 1000 kWh in your billing cycle, we'll give you a bill credit of $95.",False,False,1.0,Fixed,15.0,24.0,20/month remaining ,https://www.newpowertx.com/,"You deserve the best - and that means taking all the credit! When you hit 1000 kWh in your billing cycle, we'll give you a bill credit of $95.",https://www.newpowertx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://newpowertx.com/EmailHTML/efl.aspx?RateID=666&BrandID=5&PromoCodeID=446,https://www.newpowertx.com/enrollment?promocode=PTC1,,(888) 853-5747,False,True,English,1.0
20857,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,New Power Texas,Free Power Nights 12 ,0.122,0.117,0.114,,False,True,1.0,Fixed,15.0,12.0,20/month remaining ,https://www.newpowertx.com/,Relax and enjoy your nights with zero energy charges from 8PM until 6AM! ,https://www.newpowertx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.newpowertx.com/EmailHTML/efl.aspx?RateID=1103&BrandID=5&PromoCodeID=1524,https://www.newpowertx.com/enrollment?promocode=PTC3,,(888) 853-5747,False,False,English,1.0
20858,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,New Power Texas,Power of Credit 12 ,0.167,0.066,0.111,"You deserve the best - and that means taking all the credit! When you hit 1000 kWh in your billing cycle, we'll give you a bill credit of $95.",False,False,1.0,Fixed,15.0,12.0,20/month remaining ,https://www.newpowertx.com/,"You deserve the best - and that means taking all the credit! When you hit 1000 kWh in your billing cycle, we'll give you a bill credit of $95.",https://www.newpowertx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://newpowertx.com/EmailHTML/efl.aspx?RateID=661&BrandID=5&PromoCodeID=446,https://www.newpowertx.com/enrollment?promocode=PTC1,,(888) 853-5747,False,True,English,1.0
20859,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,New Power Texas,Power of Credit 36 ,0.165,0.064,0.109,"You deserve the best - and that means taking all the credit! When you hit 1000 kWh in your billing cycle, we'll give you a bill credit of $95.",False,False,1.0,Fixed,15.0,36.0,20/month remaining ,https://www.newpowertx.com/,"You deserve the best - and that means taking all the credit! When you hit 1000 kWh in your billing cycle, we'll give you a bill credit of $95.",https://www.newpowertx.com/docs/default-source/enrollment-files/tos.pdf,False,,https://newpowertx.com/EmailHTML/efl.aspx?RateID=671&BrandID=5&PromoCodeID=446,https://www.newpowertx.com/enrollment?promocode=PTC1,,(888) 853-5747,False,True,English,1.0
20920,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PowerNext,PowerNext 36 Renewable ,0.109,0.104,0.101,,False,False,1.0,Fixed,100.0,36.0,20/month remaining ,https://mypowernext.com/,100% renewable energy! ,https://www.mypowernext.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.mypowernext.com/EmailHTML/efl.aspx?RateID=589&BrandID=4&PromoCodeID=126&ProductID=3&AccountNumber=&ZipCode=,https://mypowernext.com/enrollment?promocode=PTC,,(888) 853-5141,False,False,English,1.0
20922,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,PowerNext,PowerNext 24,0.109,0.104,0.101,,False,False,1.0,Fixed,15.0,24.0,20/month remaining ,https://mypowernext.com/,Relax with price security! $4.95 flat fee per billing cycle.,https://www.mypowernext.com/docs/default-source/enrollment-files/tos.pdf,False,,https://www.mypowernext.com/EmailHTML/efl.aspx?RateID=626&BrandID=4&PromoCodeID=126,https://mypowernext.com/enrollment?promocode=PTC,,(888) 853-5141,False,False,English,1.0
